timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1767596314834,743,Token,200,"Number of samples in transaction : 1, number of failing samples : 0",Token 1-1,,true,,2271,266,1,1,null,0,3145,600
1767596317938,743,Token,200,OK,Token 1-1,text,true,,2271,266,1,1,https://api-preprod.stg.handshakes.ai/Token,735,0,600
1767597850067,422,Token,200,"Number of samples in transaction : 1, number of failing samples : 0",Token 1-1,,true,,2271,266,1,1,null,0,3128,270
1767597853168,422,Token,200,OK,Token 1-1,text,true,,2271,266,1,1,https://api-preprod.stg.handshakes.ai/Token,419,0,270
1767600839448,417,Token,200,"Number of samples in transaction : 1, number of failing samples : 0",Token 1-1,,true,,2271,266,1,1,null,0,3127,312
1767600842533,417,Token,200,OK,Token 1-1,text,true,,2271,266,1,1,https://api-preprod.stg.handshakes.ai/Token,411,0,312
1767600843073,134220,Interconnection Map,200,"Number of samples in transaction : 1, number of failing samples : 0",APIs 1-1,,true,,42190,2304,1,1,null,0,683,45
1767600843073,134220,Interconnection Map,200,OK,APIs 1-1,text,true,,42190,2304,1,1,https://api-preprod.stg.handshakes.ai/api/graph/render,134209,0,45
1767600977975,45678,Interconnection Map,200,"Number of samples in transaction : 1, number of failing samples : 0",APIs 1-1,,true,,42190,2304,1,1,null,0,4,91
1767600977977,45678,Interconnection Map,200,OK,APIs 1-1,text,true,,42190,2304,1,1,https://api-preprod.stg.handshakes.ai/api/graph/render,45664,0,91
1767601023658,18516,Interconnection Map,200,"Number of samples in transaction : 1, number of failing samples : 0",APIs 1-1,,true,,42190,2304,1,1,null,0,2,72
1767601023659,18516,Interconnection Map,200,OK,APIs 1-1,text,true,,42190,2304,1,1,https://api-preprod.stg.handshakes.ai/api/graph/render,18495,0,72
1767603452020,649,Token,200,"Number of samples in transaction : 1, number of failing samples : 0",Token 1-1,,true,,2271,266,1,1,null,0,3155,263
1767603455133,649,Token,200,OK,Token 1-1,text,true,,2271,266,1,1,https://api-preprod.stg.handshakes.ai/Token,643,0,263
1767603455845,61663,Interconnection Map,200,"Number of samples in transaction : 1, number of failing samples : 0",APIs 1-1,,true,,73622,2304,1,1,null,0,526,94
1767603455846,61663,Interconnection Map,200,OK,APIs 1-1,text,true,,73622,2304,1,1,https://api-preprod.stg.handshakes.ai/api/graph/render,61599,0,94
1767603518035,24650,Interconnection Map,200,"Number of samples in transaction : 1, number of failing samples : 0",APIs 1-1,,true,,73622,2304,1,1,null,0,3,63
1767603518037,24650,Interconnection Map,200,OK,APIs 1-1,text,true,,73622,2304,1,1,https://api-preprod.stg.handshakes.ai/api/graph/render,24625,0,63
1767603542689,8975,Interconnection Map,200,"Number of samples in transaction : 1, number of failing samples : 0",APIs 1-1,,true,,73622,2304,1,1,null,0,2,41
1767603542691,8975,Interconnection Map,200,OK,APIs 1-1,text,true,,73622,2304,1,1,https://api-preprod.stg.handshakes.ai/api/graph/render,8927,0,41
1767603676108,754,Token,200,"Number of samples in transaction : 1, number of failing samples : 0",Token 1-1,,true,,2271,266,1,1,null,0,3324,473
1767603679371,754,Token,200,OK,Token 1-1,text,true,,2271,266,1,1,https://api-preprod.stg.handshakes.ai/Token,742,0,473
1767603680226,12916,Interconnection Map,200,"Number of samples in transaction : 1, number of failing samples : 0",APIs 1-1,,true,,73622,2304,1,1,null,0,821,46
1767603680227,12916,Interconnection Map,200,OK,APIs 1-1,text,true,,73622,2304,1,1,https://api-preprod.stg.handshakes.ai/api/graph/render,12880,0,46
1767603693964,14122,Interconnection Map,200,"Number of samples in transaction : 1, number of failing samples : 0",APIs 1-1,,true,,73622,2304,1,1,null,0,8,55
1767603693966,14122,Interconnection Map,200,OK,APIs 1-1,text,true,,73622,2304,1,1,https://api-preprod.stg.handshakes.ai/api/graph/render,14101,0,55
1767603708096,15228,Interconnection Map,200,"Number of samples in transaction : 1, number of failing samples : 0",APIs 1-1,,true,,73622,2304,1,1,null,0,6,58
1767603708100,15228,Interconnection Map,200,OK,APIs 1-1,text,true,,73622,2304,1,1,https://api-preprod.stg.handshakes.ai/api/graph/render,15206,0,58
1767603789470,739,Token,200,"Number of samples in transaction : 1, number of failing samples : 0",Token 1-1,,true,,2271,259,1,1,null,0,3208,501
1767603792642,739,Token,200,OK,Token 1-1,text,true,,2271,259,1,1,https://api2.stg.handshakes.ai/Token,736,0,501
1767603793453,52211,Interconnection Map,200,"Number of samples in transaction : 1, number of failing samples : 0",APIs 1-1,,true,,87434,2297,1,1,null,0,477,84
1767603793454,52211,Interconnection Map,200,OK,APIs 1-1,text,true,,87434,2297,1,1,https://api2.stg.handshakes.ai/api/graph/render,52183,0,84
1767603846141,18078,Interconnection Map,200,"Number of samples in transaction : 1, number of failing samples : 0",APIs 1-1,,true,,87434,2297,1,1,null,0,4,39
1767603846142,18078,Interconnection Map,200,OK,APIs 1-1,text,true,,87434,2297,1,1,https://api2.stg.handshakes.ai/api/graph/render,18049,0,39
